"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/7JVEoLqpwZ29y","jason","6년 전",2018,"그 사람이 진짜 마음에 들면 없던 현명함도 생긴다","4.0","12"
"https://pedia.watcha.com/ko-KR/comments/boY2ljOg17QWO","한솔잎","7년 전",2017,"매일을 변함없이 처음처럼, 사랑으로 벅차서 나를 바라보는 그녀를 어떻게 사랑하지 않을 수 있나요","3.5","12"
"https://pedia.watcha.com/ko-KR/comments/j7kQzo3LbzEl4","나무와 별","7년 전",2017,"""내 인생을 행복으로 채워줄 수 있는 사람,  그 사람은 당신 뿐이니까"" 매일매일 새롭게 시작하는 사랑 & 매일매일 새로운 사랑인 듯 맞이하는 사랑💜","4.0","12"
"https://pedia.watcha.com/ko-KR/comments/droQ08qV9QyNJ","Doo","9년 전",2015,"장애는 사랑에 아무 영향을 줄 수 없다.","4.0","12"
"https://pedia.watcha.com/ko-KR/comments/P7kEWRmjkQJ9r","Camellia","10년 전",2014,"비현실적인 내용을 현실적으로 갈무리한 영화. 드류보다 사랑스러운 달걀남.","3.0","12"
"https://pedia.watcha.com/ko-KR/comments/OAxM7Z6j02bmV","이상우","10년 전",2014,"비행기에서 보기 딱 좋은 훌륭한  로맨틱 코미디 배우도 음악도 코미디도 훌륭하지만 무엇보다 맘에 드는 건 엔딩","3.5","12"
"https://pedia.watcha.com/ko-KR/comments/69oMvneP19Mal","Ziwoo","6년 전",2018,"루시는 매일 기억을 잃는게 아니라 매일 사랑에 빠지는 거라는 위로가 마음에 들었으나..... 노잼이었음. 청량한 하와이안 라이프를 감상하는 즐거움이 있으나.... 노잼이었음. 엔딩 시퀀스가 눈물나게 아름다우나.... 노잼이었음.","2.0","11"
"https://pedia.watcha.com/ko-KR/comments/3kNEpp7WDyEOg","정승익","8년 전",2016,"이런 류의 기억과 사랑을 다룬 영화 중 가장 유쾌하면서도 소중하지 않나 싶다.","3.0","11"
"https://pedia.watcha.com/ko-KR/comments/W4zQrjVB7Qw1g","이경윤","10년 전",2014,"'목에 키스하면 신음소리를 낸다' 를 찢을때 너무 슬펐어","3.5","11"
"https://pedia.watcha.com/ko-KR/comments/W4zQrx97r72w1","석장군","5개월 전",2024,"매일 기억을 잊는 사람의 시선으로 오늘을 바라보니 현재가 선물이라는 의미가 잘 와닿았다. 초반부와 중간중간 맥락없는 농담들을 뺏다면 더 좋았을 듯","3.0","10"
